point_index,x,y,z,gap_effect,gap_effect_normalized,gap_baseline,homo_effect,homo_effect_normalized,homo_baseline,lumo_effect,lumo_effect_normalized,lumo_baseline
249,13.246752,20.681844,15.425808,0.02907475745289,-0.4999688664888974,0.7277855840285482,-0.24822056405186,0.6818484610377584,1.7785305759749417,-0.21914580659897,0.5630353665466161,2.50631616000349
250,15.115703,22.130265,15.404556,0.00989922101693,-0.5659893976537496,0.7277855840285482,-0.20157158269835,0.8691434083146807,1.7785305759749417,-0.19167236168142,0.8669993879758786,2.50631616000349
251,13.032595,23.574031,15.208791,0.00110308023804,-0.5962741246736465,0.7277855840285482,-0.21832068462141,0.8018960200417686,1.7785305759749417,-0.21721760438337,0.5843688433399898,2.50631616000349
252,15.084767,21.27769,14.85574,0.01769465449891,-0.5391500619793927,0.7277855840285482,-0.21010042315465,0.8349002442144682,1.7785305759749417,-0.19240576865574,0.8588850312242005,2.50631616000349
253,14.042735,20.481242,14.843943,0.03401594750118,-0.48295656580755497,0.7277855840285482,-0.23824049874138,0.7219182707508904,1.7785305759749417,-0.2042245512402,0.7281229555707132,2.50631616000349
254,15.180907,22.797094,14.627581,0.00896253739098,-0.5692143583074015,0.7277855840285482,-0.19848259319591,0.8815456539631792,1.7785305759749417,-0.18952005580493,0.8908123299468294,2.50631616000349
255,12.833946,20.606833,14.516451,0.04586048780626,-0.44217633288127156,0.7277855840285482,-0.2720417195193,0.5862068858543843,1.7785305759749417,-0.22618123171304,0.48519597958385985,2.50631616000349
256,12.943566,23.62021,14.210961,-3.680327753e-05,-0.6001986936376138,0.7277855840285482,-0.21900985315921,0.7991290188938978,1.7785305759749417,-0.21904665643674,0.5641323560987905,2.50631616000349
257,15.251196,21.932518,14.114061,0.01426048083261,-0.5509737713352516,0.7277855840285482,-0.20380388789195,0.8601807370749182,1.7785305759749417,-0.18954340705934,0.890553973515112,2.50631616000349
258,14.610478,20.822356,14.066969,0.02781382176538,-0.5043102127731146,0.7277855840285482,-0.22506045924993,0.7748359279008281,1.7785305759749417,-0.19724663748455,0.8053260414130359,2.50631616000349
259,14.822661,22.935446,13.702309,0.00868260377665,-0.5701781574673721,0.7277855840285482,-0.20247737700044,0.8655066580335102,1.7785305759749417,-0.19379477322379,0.8435171945530016,2.50631616000349
260,13.683054,23.414003,13.495964,0.00283768551488,-0.5903019547622185,0.7277855840285482,-0.21168411810229,0.8285417332006229,1.7785305759749417,-0.20884643258741,0.6769868259341487,2.50631616000349
261,14.133035,22.611367,13.040771,0.00679653471097,-0.5766718105625877,0.7277855840285482,-0.21425685570406,0.8182122310443103,1.7785305759749417,-0.20746032099309,0.6923226549728321,2.50631616000349
262,10.505951,20.266284,17.935032,-0.05569348992758,-0.7918222254112157,0.7277855840285482,-0.25142002655569,0.6690026679768506,1.7785305759749417,-0.30711351648327,-0.4102324174025911,2.50631616000349
263,7.412825,20.617249,17.78664,-0.05808750992001,-0.8000647312752553,0.7277855840285482,-0.23763567583225,0.7243466254885627,1.7785305759749417,-0.29572318575226,-0.2842106991653037,2.50631616000349
264,8.098562,18.880419,22.288161,-0.10910725858054,-0.9757234888654087,0.7277855840285482,-0.24844057159787,0.6809651341025311,1.7785305759749417,-0.35754783017841,-0.9682336747915672,2.50631616000349
265,11.008759,19.958675,22.252491,-0.10801280360301,-0.9719553283660214,0.7277855840285482,-0.24909370285788,0.6783428220742904,1.7785305759749417,-0.35710650646089,-0.9633509040894551,2.50631616000349
266,7.756061,22.474847,11.151766,0.0143227636424,-0.5507593343520408,0.7277855840285482,-0.24881743247265,0.6794520434492164,1.7785305759749417,-0.23449466883026,0.39321676890849067,2.50631616000349
267,8.109702,23.431544,11.032117,0.0001765282739,-0.5994642024599266,0.7277855840285482,-0.23221319489968,0.7461178035702336,1.7785305759749417,-0.23203666662578,0.42041191087186536,2.50631616000349
268,8.057385,21.522968,11.002532,0.04117844231497,-0.45829641021549883,0.7277855840285482,-0.27782216050383,0.5629985036341913,1.7785305759749417,-0.23664371818887,0.36943985679377467,2.50631616000349
269,8.972538,23.88775,10.726439,-0.00793869445445,-0.6274045584878296,0.7277855840285482,-0.22802049404726,0.7629514334227496,1.7785305759749417,-0.23595918850171,0.37701343910648855,2.50631616000349
270,8.878161,21.029373,10.683185,0.05078092271834,-0.42523549122385584,0.7277855840285482,-0.298971384469,0.47808469260182496,1.7785305759749417,-0.24819046175067,0.24168759936881967,2.50631616000349
271,9.901508,23.619833,10.37395,-0.01854586525111,-0.6639245824512032,0.7277855840285482,-0.23771817578369,0.724015389444238,1.7785305759749417,-0.2562640410348,0.15236215678609955,2.50631616000349
272,8.13336,23.997155,10.193351,-0.00615084429467,-0.621249068779052,0.7277855840285482,-0.22183190184093,0.7877985365613853,1.7785305759749417,-0.2279827461356,0.465264166511727,2.50631616000349
273,7.987226,21.015071,10.142702,0.04153966947309,-0.45705272094871363,0.7277855840285482,-0.27513657946572,0.573781070463014,1.7785305759749417,-0.23359690999262,0.40314950167577424,2.50631616000349
274,9.258831,24.108945,9.778603,-0.01656847555138,-0.6571165164170627,0.7277855840285482,-0.22403450518848,0.7789551177796306,1.7785305759749417,-0.24060298073985,0.32563488910581717,2.50631616000349
275,9.29285,20.85561,9.763062,0.01635652031087,-0.5437571993160346,0.7277855840285482,-0.28207815876112,0.5459107356683894,1.7785305759749417,-0.26572163845025,0.0477240470737359,2.50631616000349
276,8.410925,24.036606,9.232034,-0.01169094813713,-0.6403234033933232,0.7277855840285482,-0.21816948953259,0.8025030660129224,1.7785305759749417,-0.22986043766972,0.4444895359028729,2.50631616000349
277,7.863508,21.201254,9.151238,0.01484524243922,-0.5489604627635651,0.7277855840285482,-0.24768759403325,0.6839883275179988,1.7785305759749417,-0.23284235159403,0.41149787611250654,2.50631616000349
278,8.122502,21.820573,8.374732,-0.00217378349755,-0.6075562228355936,0.7277855840285482,-0.23140401442335,0.7493666508173629,1.7785305759749417,-0.2335777979209,0.40336095612552714,2.50631616000349
279,11.544698,23.713418,14.353924,-0.00329777645818,-0.6114260813156509,0.7277855840285482,-0.22831134882245,0.7617836559450031,1.7785305759749417,-0.23160912528063,0.4251421944962557,2.50631616000349
280,11.523047,20.65167,14.349898,0.07490828205616,-0.3421660509290353,0.7277855840285482,-0.31636399184789,0.4082536397573602,1.7785305759749417,-0.24145570979173,0.31620036232634385,2.50631616000349
281,9.871009,22.482184,12.648774,0.00444799546333,-0.5847577282164962,0.7277855840285482,-0.25793572430069,0.6428422410990553,1.7785305759749417,-0.25348772883735,0.18307905533350133,2.50631616000349
282,7.654418,18.61107,13.441201,0.31318436561127,0.4782080571292109,0.7277855840285482,-0.52738720490388,-0.4390013359518683,1.7785305759749417,-0.21420283929261,0.6177239658374452,2.50631616000349
283,8.318004,20.062883,13.242674,0.31203243107654,0.4742419970346734,0.7277855840285482,-0.53806597184472,-0.4818764220338215,1.7785305759749417,-0.22603354076818,0.4868300205154963,2.50631616000349
284,7.568008,19.484648,12.919229,0.30817901280564,0.46097484688767265,0.7277855840285482,-0.52002015775674,-0.4094227542342128,1.7785305759749417,-0.2118411449511,0.6438535652228332,2.50631616000349
285,7.825084,17.774447,12.865828,0.30521576840296,0.4507725263377591,0.7277855840285482,-0.50652704786069,-0.35524812419393104,1.7785305759749417,-0.20131127945774,0.7603551641332171,2.50631616000349
286,7.395212,18.599811,12.447204,0.29019759571269,0.39906561626260095,0.7277855840285482,-0.48983825088276,-0.2882428593541775,1.7785305759749417,-0.19964065517008,0.7788388191061739,2.50631616000349
287,8.849923,20.329875,12.424377,0.26782302728633,0.3220309582218248,0.7277855840285482,-0.49476551297146,-0.3080257413453017,1.7785305759749417,-0.22694248568513,0.47677352585154087,2.50631616000349
288,7.963947,19.920335,12.100933,0.27465946323601,0.34556850744135836,0.7277855840285482,-0.48758156803449,-0.2791823122034376,1.7785305759749417,-0.21292210479849,0.6318939109748023,2.50631616000349
289,9.853202,19.85732,12.027951,0.29746825037429,0.42409816146821355,0.7277855840285482,-0.52543932644999,-0.4311806337256292,1.7785305759749417,-0.2279710760757,0.4653932831313634,2.50631616000349
290,8.248083,17.592204,11.960938,0.32324605935845,0.5128500275285981,0.7277855840285482,-0.51739541631943,-0.39888445747289347,1.7785305759749417,-0.19414935696098,0.839594108132163,2.50631616000349
291,7.749022,19.046186,11.610269,0.2734122373272,0.34127436332407646,0.7277855840285482,-0.47368641239157,-0.22339347463325754,1.7785305759749417,-0.20027417506437,0.7718296051069198,2.50631616000349
292,8.902942,19.902142,11.518649,0.25941825013246,0.2930936790028651,0.7277855840285482,-0.48016628321776,-0.2494100569795128,1.7785305759749417,-0.22074803308531,0.5453084594372251,2.50631616000349
293,8.857928,18.025004,11.289338,0.34938138114945,0.602832794507173,0.7277855840285482,-0.54636421468748,-0.5151937402395035,1.7785305759749417,-0.19698283353803,0.8082447474105465,2.50631616000349
294,9.172003,19.023935,11.104946,0.31135997661114,0.4719267657952162,0.7277855840285482,-0.52053660395686,-0.4114962778357212,1.7785305759749417,-0.20917662734572,0.6733335772464801,2.50631616000349
295,10.319685,25.640244,19.616267,-0.02423817224731,-0.6835229458501938,0.7277855840285482,-0.17544541978718,0.9740395531611035,1.7785305759749417,-0.19968359203449,0.7783637690346308,2.50631616000349
296,9.377375,25.449802,19.284341,-0.02417216687535,-0.6832956922486538,0.7277855840285482,-0.17782043958904,0.9645038849500429,1.7785305759749417,-0.20199260646439,0.7528170160243355,2.50631616000349
297,11.132171,26.003589,19.107174,-0.02022273682774,-0.6696979777642409,0.7277855840285482,-0.17253819951579,0.9857119981246081,1.7785305759749417,-0.19276093634353,0.8549554840201141,2.50631616000349
298,9.89098,26.253593,18.951787,-0.0201606284701,-0.6694841414121335,0.7277855840285482,-0.16977776935708,0.996795083028847,1.7785305759749417,-0.18993839782718,0.8861838269033422,2.50631616000349
299,8.957607,24.755431,18.69389,-0.02370153850316,-0.6816753393987087,0.7277855840285482,-0.18886068768552,0.9201774575521,1.7785305759749417,-0.21256222618868,0.6358755794474857,2.50631616000349
300,9.135787,25.857119,18.400811,-0.01904276389958,-0.6656353827105153,0.7277855840285482,-0.17532025121611,0.97454210306121,1.7785305759749417,-0.1943630151157,0.8372302112086156,2.50631616000349
301,10.66655,26.496544,18.347305,-0.01702976555129,-0.6587047176607047,0.7277855840285482,-0.16897953046062,1.0,1.7785305759749417,-0.18600929601191,0.9296550985971064,2.50631616000349
302,11.542241,25.991574,18.193488,-0.01633092004451,-0.6562986232229364,0.7277855840285482,-0.17532488436839,0.9745235010256066,1.7785305759749417,-0.1916558044129,0.8671825762851104,2.50631616000349
303,9.81954,26.355407,17.820726,-0.01567352534827,-0.6540352421083757,0.7277855840285482,-0.17177332439676,0.9887829600392217,1.7785305759749417,-0.18744684974503,0.9137501178037923,2.50631616000349
304,8.950166,25.086737,17.740729,-0.0179557547835,-0.6618928579856236,0.7277855840285482,-0.18885204697244,0.9202121498830746,1.7785305759749417,-0.20680780175593,0.6995420761987596,2.50631616000349
305,10.917856,26.172429,17.418541,-0.01394439912558,-0.6480819363401477,0.7277855840285482,-0.17561296640704,0.9733668560426969,1.7785305759749417,-0.18955736553262,0.8903995380708516,2.50631616000349
306,9.542772,25.648877,17.145566,-0.01407084136354,-0.6485172714213681,0.7277855840285482,-0.18356402906672,0.9414434609667139,1.7785305759749417,-0.19763487043026,0.8010306628107713,2.50631616000349
307,9.889744,24.765412,16.8194,-0.01293284359109,-0.6445991949882793,0.7277855840285482,-0.20012322658391,0.8749585359813821,1.7785305759749417,-0.213056070175,0.6304117286457034,2.50631616000349
308,10.691111,25.399531,16.799819,-0.01205385063827,-0.6415728607926678,0.7277855840285482,-0.18907038240877,0.9193355364426608,1.7785305759749417,-0.20112423304704,0.7624246308259055,2.50631616000349
309,7.730775,19.198829,17.768782,-0.04728445811469,-0.7628702975878028,0.7277855840285482,-0.25318241803928,0.6619266931018828,1.7785305759749417,-0.30046687615397,-0.3366945145458089,2.50631616000349
310,10.726877,19.533036,17.287749,-0.02628105422963,-0.6905564989416706,0.7277855840285482,-0.26979638665739,0.5952218629833315,1.7785305759749417,-0.29607744088702,-0.28813014995484887,2.50631616000349
311,10.58177,20.363252,16.705884,-0.02196219596842,-0.6756868593160441,0.7277855840285482,-0.26739657532613,0.6048570688060859,1.7785305759749417,-0.28935877129455,-0.21379532102784027,2.50631616000349
312,11.087121,19.655321,23.632345,-0.11269335847343,-0.9880702735579521,0.7277855840285482,-0.23430661891962,0.7377127381204303,1.7785305759749417,-0.34699997739305,-0.8515330659052829,2.50631616000349
313,8.176303,18.691285,23.526083,-0.1119861169743,-0.9856352720866594,0.7277855840285482,-0.23529649136728,0.7337384153696203,1.7785305759749417,-0.34728260834159,-0.8546600723639347,2.50631616000349
314,10.584335,23.710406,9.625515,-0.02532714264753,-0.6872722231903834,0.7277855840285482,-0.23129716921452,0.7497956326980808,1.7785305759749417,-0.25662431186205,0.14837614885068406,2.50631616000349
315,10.248935,20.602002,9.586194,0.01820399340274,-0.5373964304663404,0.7277855840285482,-0.2763684087377,0.568835294759976,1.7785305759749417,-0.25816441533497,0.13133656584786624,2.50631616000349
316,10.969188,23.58867,8.702677,-0.02374930575396,-0.6818397999487764,0.7277855840285482,-0.22235284126264,0.785706972743855,1.7785305759749417,-0.24610214701659,0.2647925484018201,2.50631616000349
317,12.220203,20.698664,15.604408,0.03370198254808,-0.4840375333747484,0.7277855840285482,-0.27018138110839,0.5936761161457849,1.7785305759749417,-0.23647939856031,0.3712578761665457,2.50631616000349
318,12.065877,23.735166,15.439819,-0.00177162115645,-0.6061715955286813,0.7277855840285482,-0.22421442799132,0.7782327304756838,1.7785305759749417,-0.22598604914777,0.48735546404714425,2.50631616000349
319,11.607619,17.443716,13.969333,0.3752388517532,0.6918589320309059,0.7277855840285482,-0.58781774968753,-0.6816290498004962,1.7785305759749417,-0.21257889793433,0.6356911245723429,2.50631616000349
320,11.091082,16.596244,13.677616,0.3471424285791,0.5951241789781587,0.7277855840285482,-0.54998031853543,-0.5297123419302283,1.7785305759749417,-0.20283788995633,0.7434648663310974,2.50631616000349
321,12.089084,18.165255,13.414797,0.3483000317558,0.5991097559584477,0.7277855840285482,-0.55892805438408,-0.565637364629457,1.7785305759749417,-0.21062802262828,0.657275454645023,2.50631616000349
322,11.951606,16.860787,13.226427,0.34594822869162,0.5910126011272996,0.7277855840285482,-0.54234044646624,-0.49903837231966386,1.7785305759749417,-0.19639221777463,0.8147792734993333,2.50631616000349
323,10.547379,16.244853,12.883716,0.32163033748416,0.5072871679595037,0.7277855840285482,-0.51500360703278,-0.38928137973696664,1.7785305759749417,-0.19337326954862,0.8481806778743102,2.50631616000349
324,12.332349,17.599444,12.620898,0.32148569004506,0.5067891531689965,0.7277855840285482,-0.5184877971188,-0.4032703496893574,1.7785305759749417,-0.19700210707374,0.80803150653598,2.50631616000349
325,11.46678,16.369653,12.490641,0.31300885389931,0.47760377800054354,0.7277855840285482,-0.50121739807337,-0.3339299614362312,1.7785305759749417,-0.18820854417406,0.9053227908907293,2.50631616000349
326,12.052343,18.514165,12.282376,0.29988039015477,0.4324030529680163,0.7277855840285482,-0.5075058248939,-0.3591778990252762,1.7785305759749417,-0.20762543473914,0.6904958495469662,2.50631616000349
327,9.978233,16.602785,12.123533,0.35615642632987,0.6261589779999273,0.7277855840285482,-0.54880633212861,-0.5249988044468932,1.7785305759749417,-0.19264990579873,0.8561839171853094,2.50631616000349
328,10.779576,23.821273,7.735014,-0.01297418827258,-0.6447415429138212,0.7277855840285482,-0.20348112269877,0.8614766343932618,1.7785305759749417,-0.21645531097135,0.5928027973534751,2.50631616000349
329,11.550881,23.319229,7.337379,-0.01587180083931,-0.6547178959302988,0.7277855840285482,-0.20714675438028,0.8467591792076437,1.7785305759749417,-0.22301855521959,0.5201875821409443,2.50631616000349
330,10.119386,23.95229,6.956191,-0.00477208044258,-0.616502045290563,0.7277855840285482,-0.18827483353149,0.922529653027913,1.7785305759749417,-0.19304691397408,0.8517914501364252,2.50631616000349
331,11.543775,22.549708,6.668907,-0.01136050497553,-0.6391857020767793,0.7277855840285482,-0.20273526767232,0.8644712309268188,1.7785305759749417,-0.21409577264785,0.6189085427261409,2.50631616000349
332,11.011827,23.722082,6.558557,-0.00519090243389,-0.6179440310426776,0.7277855840285482,-0.18607670550213,0.9313551034755234,1.7785305759749417,-0.19126760793602,0.8714775513991246,2.50631616000349
333,10.689466,20.377099,7.990595,0.01110824478154,-0.5618267818439101,0.7277855840285482,-0.2315620448261,0.7487321611652329,1.7785305759749417,-0.22045380004456,0.5485638305263671,2.50631616000349
334,9.990178,20.088595,7.322123,0.01975694906141,-0.5320496722255339,0.7277855840285482,-0.21606340044751,0.8109589815057239,1.7785305759749417,-0.19630645138611,0.8157281860378316,2.50631616000349
335,11.246621,20.510559,7.14718,0.00542976199463,-0.5813775490964613,0.7277855840285482,-0.21170483537014,0.8284585536867919,1.7785305759749417,-0.20627507337551,0.7054361408611247,2.50631616000349
336,10.508616,20.354836,6.478708,0.01155446040012,-0.5602904810342253,0.7277855840285482,-0.19767909644294,0.884771681147873,1.7785305759749417,-0.18612463604282,0.9283789856184683,2.50631616000349
337,13.295768,20.740662,11.04297,0.01831316062632,-0.5370205725021779,0.7277855840285482,-0.24748325258091,0.6848087553265396,1.7785305759749417,-0.22917009195459,0.4521274662890009,2.50631616000349
338,12.921877,19.99158,10.495327,0.04313754951962,-0.4515512900102916,0.7277855840285482,-0.2626413879471,0.6239490734674116,1.7785305759749417,-0.21950383842747,0.5590741307162665,2.50631616000349
339,13.835654,20.36705,10.28391,0.02048152581873,-0.529554986220387,0.7277855840285482,-0.22997484271303,0.7551047533946855,1.7785305759749417,-0.20949331689429,0.6698297491311187,2.50631616000349
340,12.215687,23.709306,8.147445,-0.0220619750375,-0.6760303942759028,0.7277855840285482,-0.20816605601288,0.8426666987290161,1.7785305759749417,-0.23022803105038,0.4404225118157401,2.50631616000349
341,12.546379,23.783173,7.206411,-0.01304059241819,-0.6449701694755532,0.7277855840285482,-0.19085829963601,0.9121570760970048,1.7785305759749417,-0.2038988920542,0.7317260230451057,2.50631616000349
342,11.908137,17.050263,11.885112,0.30353590197944,0.4449888198981935,0.7277855840285482,-0.49265134543974,-0.2995373910126897,1.7785305759749417,-0.18911544346029,0.8952889289232517,2.50631616000349
343,10.886924,16.598256,11.687422,0.31969311754289,0.5006174046424294,0.7277855840285482,-0.50711522540617,-0.35760964805091144,1.7785305759749417,-0.18742210786328,0.9140238600264012,2.50631616000349
344,14.665745,21.729963,9.023808,-0.00611534754777,-0.6211268550358908,0.7277855840285482,-0.20197950986884,0.8675055869588237,1.7785305759749417,-0.20809485741661,0.6853021941745845,2.50631616000349
345,11.344653,18.567571,11.546904,0.32033033241388,0.5028113075034732,0.7277855840285482,-0.52912898977607,-0.4459945755969612,1.7785305759749417,-0.20879865736219,0.6775154072469816,2.50631616000349
346,14.441403,20.897792,8.507069,-5.828531791e-05,-0.6002726553607254,0.7277855840285482,-0.20358182643793,0.8610723104194193,1.7785305759749417,-0.20364011175584,0.7345891477967428,2.50631616000349
347,15.069912,22.274596,8.287693,-0.00538554444459,-0.618614174951106,0.7277855840285482,-0.18715901469851,0.927009648591157,1.7785305759749417,-0.19254455914309,0.8573494642504322,2.50631616000349
348,10.390922,17.388887,11.283038,0.37587172175768,0.694037875707064,0.7277855840285482,-0.57072207309533,-0.6129901695271011,1.7785305759749417,-0.19485035133765,0.8318383617970613,2.50631616000349
349,14.993296,21.375846,7.816447,0.00016940815244,-0.5994887167259195,0.7277855840285482,-0.18658198719683,0.9293264051926677,1.7785305759749417,-0.18641257904439,0.9251932070252744,2.50631616000349
350,10.462572,23.235242,21.090947,-0.04707248120193,-0.7621404703716601,0.7277855840285482,-0.19601842912669,0.8914392350454492,1.7785305759749417,-0.24309091032861,0.29810863293001266,2.50631616000349
351,13.355444,21.420392,12.64602,0.0139071357478,-0.5521903229692335,0.7277855840285482,-0.24589714909627,0.6911769365796341,1.7785305759749417,-0.23199001334847,0.42092807904176777,2.50631616000349
352,10.064049,24.094387,20.769806,-0.03765722719399,-0.7297241636502214,0.7277855840285482,-0.18693145681922,0.9279232899991248,1.7785305759749417,-0.22458868401322,0.5028158013647821,2.50631616000349
353,9.525626,23.093847,20.761639,-0.05038985562468,-0.7735620450532388,0.7277855840285482,-0.2023377931873,0.8660670849102443,1.7785305759749417,-0.25272764881198,0.1914885206121686,2.50631616000349
354,11.385442,23.439,20.759859,-0.03685645055456,-0.7269671247920839,0.7277855840285482,-0.1893868516035,0.9180649174618827,1.7785305759749417,-0.22624330215805,0.4845092370900166,2.50631616000349
355,10.879712,22.389354,20.752948,-0.05113256134535,-0.7761191482843043,0.7277855840285482,-0.20552034686972,0.8532891805089089,1.7785305759749417,-0.25665290821507,0.14805976106283092,2.50631616000349
356,13.421491,22.720946,12.316559,-0.00549523270712,-0.6189918268295276,0.7277855840285482,-0.22408606951271,0.7787480878058173,1.7785305759749417,-0.22958130221983,0.44757786844095326,2.50631616000349
357,13.624068,21.874305,11.783505,0.00161717036778,-0.5945041348981118,0.7277855840285482,-0.23071684069171,0.7521256428489846,1.7785305759749417,-0.22909967032393,0.4529066056403004,2.50631616000349
358,9.706913,22.188007,20.361443,-0.05872649700891,-0.8022647358048574,0.7277855840285482,-0.21760976694545,0.8047503436469965,1.7785305759749417,-0.27633626395436,-0.06971532989110307,2.50631616000349
359,9.246255,23.891123,20.224589,-0.03720873528357,-0.7281800256675395,0.7277855840285482,-0.19186998693519,0.9080951670507016,1.7785305759749417,-0.22907872221876,0.45313837381891475,2.50631616000349
360,11.696087,22.653127,20.222809,-0.03632065496988,-0.7251224040869034,0.7277855840285482,-0.19818368327393,0.8827457727321946,1.7785305759749417,-0.23450433824381,0.3931097872818201,2.50631616000349
361,13.653142,20.49949,13.916718,0.04516333859716,-0.4445765870405046,0.7277855840285482,-0.25521559948264,0.6537635006764628,1.7785305759749417,-0.21005226088549,0.6636456370247279,2.50631616000349
362,14.917422,21.403819,13.31191,0.01999313251516,-0.5312365029501396,0.7277855840285482,-0.21270725982406,0.8244338348226592,1.7785305759749417,-0.1927141273089,0.8554733754766843,2.50631616000349
363,9.026627,22.875002,19.921982,-0.04483683759603,-0.7544432474621601,0.7277855840285482,-0.20724193647003,0.8463770245718041,1.7785305759749417,-0.25207877406607,0.1986676194751842,2.50631616000349
364,11.098325,21.908728,19.901773,-0.04518334243575,-0.7556362484322192,0.7277855840285482,-0.21247777896648,0.8253551969590756,1.7785305759749417,-0.25766112140223,0.13690497010935232,2.50631616000349
365,14.209797,20.722746,13.111501,0.03517627642365,-0.47896160420409495,0.7277855840285482,-0.23736175570444,0.7254464106158622,1.7785305759749417,-0.20218547928079,0.7506830864398484,2.50631616000349
366,14.058306,21.543448,16.512209,0.00560457300119,-0.5807756824657625,0.7277855840285482,-0.21466131181242,0.8165883459498628,1.7785305759749417,-0.20905673881123,0.6746600145089425,2.50631616000349
