point_index,x,y,z,s1_exe_effect,s1_exe_effect_normalized,s1_exe_baseline,s2_exe_effect,s2_exe_effect_normalized,s2_exe_baseline
190,-4.68729,5.74594,2.862021,-0.009857277465981529,-0.6207677233468194,3.511993338031222,0.0061414466466240825,0.38726282332944684,3.619868197055589
191,-3.371216,6.749093,2.189145,-0.0108502737799272,-0.7021416783698394,3.511993338031222,0.00699785137771336,0.47956755609745993,3.619868197055589
192,-1.229396,6.555485,2.140387,-0.012576037083994684,-0.84356434380508,3.511993338031222,0.008795538343599585,0.6733252607934774,3.619868197055589
193,-5.949484,5.522817,1.684117,-0.008926054662523164,-0.5444559773102904,3.511993338031222,0.006218350747453361,0.39555167580552086,3.619868197055589
194,-4.778208,6.698353,1.146091,-0.00992267368023736,-0.6261268052716904,3.511993338031222,0.006596022632127774,0.43625778253676617,3.619868197055589
195,-2.301073,7.259196,0.897967,-0.011551243809762024,-0.7595846949039218,3.511993338031222,0.008050838812659666,0.5930603011307218,3.619868197055589
196,-6.440735,5.409844,0.016099,-0.008560848035171986,-0.514528063932548,3.511993338031222,0.006343930392969099,0.40908685981330706,3.619868197055589
197,-3.715976,7.246946,-0.18496,-0.010605986068627171,-0.682122815305769,3.511993338031222,0.007131410734775301,0.49396280674792026,3.619868197055589
198,-0.956066,7.016227,-0.190248,-0.012662423179214066,-0.8506435022352501,3.511993338031222,0.009617336957042255,0.7619000883828426,3.619868197055589
199,-5.24522,6.526922,-0.675603,-0.009629723897778053,-0.6021201880395228,3.511993338031222,0.006505258062978747,0.42647502562760176,3.619868197055589
200,-2.356421,7.171381,-1.273174,-0.01152648334317874,-0.7575556268542216,3.511993338031222,0.00794282058521345,0.5814179161034747,3.619868197055589
201,-3.982904,6.769219,-1.852977,-0.010436574669451915,-0.6682399082060471,3.511993338031222,0.006779859698859081,0.45607204873763774,3.619868197055589
202,-5.54608,5.634185,-2.16308,-0.009232284716520489,-0.5695508848046185,3.511993338031222,0.006167713290419208,0.3900938860830794,3.619868197055589
203,-1.325809,6.398666,-2.450549,-0.012536565176446857,-0.8403297041751434,3.511993338031222,0.008522839772693303,0.6439333532059195,3.619868197055589
204,-2.946397,6.1137,-3.128925,-0.01119706314270763,-0.7305603357334562,3.511993338031222,0.006802815881141733,0.4585463044184521,3.619868197055589
205,-6.31837,-1.977927,4.237776,0.0034641272872426576,0.4708933191045608,3.511993338031222,0.00296798831859979,0.045222182631291075,3.619868197055589
206,-6.529853,-3.558109,3.510113,0.005366733453920247,0.6268078844049645,3.511993338031222,0.003232598461536007,0.0737423059383715,3.619868197055589
207,-7.795727,-1.449225,3.451097,0.002545553908208653,0.395618166738843,3.511993338031222,0.002982745164188394,0.04681270010405458,3.619868197055589
208,-5.582444,-4.785082,2.712117,0.007416663012400626,0.7947952911550646,3.511993338031222,0.004073348958229861,0.16435979916869603,3.619868197055589
209,-7.993294,-3.049022,2.708204,0.00422469291299965,0.5332200691168378,3.511993338031222,0.002937884916498046,0.04197758765704873,3.619868197055589
210,-7.204401,-4.486418,2.079115,0.005850073427310143,0.6664165765049122,3.511993338031222,0.003339784041316296,0.08529494680902627,3.619868197055589
211,-8.676587,0.737309,1.489264,-0.00022004406844500224,0.16898324150962152,3.511993338031222,0.0038589303162814836,0.14124939969629757,3.619868197055589
212,-8.960769,-2.619487,1.29381,0.003593313427449729,0.4814798510132612,3.511993338031222,0.0028587587808615034,0.03344924055694931,3.619868197055589
213,-6.054091,-5.434776,1.155681,0.007518970463205488,0.8031791711185607,3.511993338031222,0.004186706216295466,0.1765776338363676,3.619868197055589
214,-8.262869,-4.111979,0.698777,0.005014838698789159,0.5979708508986745,3.511993338031222,0.003033521792763061,0.052285489967655696,3.619868197055589
215,-9.304266,-0.377153,0.246844,0.0013784496967339521,0.2999764364746602,3.511993338031222,0.003276314540932024,0.07845409801497771,3.619868197055589
216,-7.150745,-5.11566,-0.200013,0.006382088741871517,0.7100141102224882,3.511993338031222,0.003561525106821062,0.10919456932638272,3.619868197055589
217,-9.289727,-2.060383,-0.34819,0.0030556949963678193,0.4374231537063269,3.511993338031222,0.00288477385212893,0.036253188403228,3.619868197055589
218,-8.59858,-3.578865,-0.943223,0.0044766890893526146,0.5538706246451246,3.511993338031222,0.0029199379030262484,0.04004322855981313,3.619868197055589
219,-8.901752,0.381951,-1.296583,0.0003620997625706224,0.21668870149644048,3.511993338031222,0.0036320258079620693,0.1167932526854778,3.619868197055589
220,-6.008392,-5.339541,-1.497536,0.007484733021811962,0.8003734849574613,3.511993338031222,0.004160055454928369,0.17370517024905752,3.619868197055589
221,-8.967935,-1.338462,-1.90103,0.002390761922777873,0.38293328978263563,3.511993338031222,0.0029972266286666382,0.04837353654064658,3.619868197055589
222,-7.41452,-4.407746,-1.946403,0.005663522491139439,0.6511291204728369,3.511993338031222,0.003264892012557752,0.07722295882243602,3.619868197055589
223,-8.218339,-2.917725,-2.514889,0.004035256603156956,0.517696162793748,3.511993338031222,0.002909808056500207,0.03895141677664138,3.619868197055589
