point_index,x,y,z,s1_exe_effect,s1_exe_effect_normalized,s1_exe_baseline,s2_exe_effect,s2_exe_effect_normalized,s2_exe_baseline
185,-5.490647,-0.057811,-4.760792,0.020497788052772137,0.3492162670495955,2.549446387850332,0.01069291887598256,0.43318573064971133,2.9289534382568907
186,-3.970545,-0.845796,-5.09102,0.011776297583625972,0.07338344022781351,2.549446387850332,0.009093154469330678,0.33488435060616073,2.9289534382568907
187,-1.945442,4.411773,4.201322,0.014793772388577597,0.16881650963926198,2.549446387850332,-0.00014533944601780036,-0.23279717651530196,2.9289534382568907
188,-3.617068,4.896129,3.947169,0.023532681301370317,0.4452002260786916,2.549446387850332,0.0026284546148214183,-0.06235471448568275,2.9289534382568907
189,-2.330225,5.902765,3.327175,0.018930249883438943,0.29964005230421087,2.549446387850332,0.0006528046414344679,-0.1837532892129441,2.9289534382568907
190,-4.68729,5.74594,2.862021,0.02827357236236505,0.5951394351662318,2.549446387850332,0.0038094039088951703,0.010211561452326823,2.9289534382568907
191,-3.371216,6.749093,2.189145,0.023807170541525924,0.45388144212910553,2.549446387850332,0.0019054255732222636,-0.10678297673806891,2.9289534382568907
192,-1.229396,6.555485,2.140387,0.01528915388329688,0.18448384064501355,2.549446387850332,-0.0005366273615767803,-0.25684080564836476,2.9289534382568907
193,-5.949484,5.522817,1.684117,0.03350840188202442,0.7607003366481451,2.549446387850332,0.0057767230079641685,0.13109822552635775,2.9289534382568907
194,-4.778208,6.698353,1.146091,0.028768483311418347,0.610791884318743,2.549446387850332,0.0035242649811495497,-0.007309487262711967,2.9289534382568907
195,-2.301073,7.259196,0.897967,0.020568678138674024,0.351458293553796,2.549446387850332,0.0007939532880079092,-0.17508007039912654,2.9289534382568907
196,-6.440735,5.409844,0.016099,0.03573281064404643,0.8310512656557807,2.549446387850332,0.006659198832914992,0.1853240797127822,2.9289534382568907
197,-3.715976,7.246946,-0.18496,0.025368692611718924,0.5032673869156856,2.549446387850332,0.002229526704459417,-0.08686780151488305,2.9289534382568907
198,-0.956066,7.016227,-0.190248,0.015008563533096986,0.17560966601301065,2.549446387850332,-0.0006364613244955741,-0.26297534413998747,2.9289534382568907
199,-5.24522,6.526922,-0.675603,0.03044159709999894,0.6637071179627312,2.549446387850332,0.0041570251398832525,0.031571985897626,2.9289534382568907
200,-2.356421,7.171381,-1.273174,0.020652861505972897,0.35412074399796856,2.549446387850332,0.0008369575664466389,-0.1724375688528197,2.9289534382568907
201,-3.982904,6.769219,-1.852977,0.025981319444751794,0.5226428126803686,2.549446387850332,0.002589201524559215,-0.06476671523260791,2.9289534382568907
202,-5.54608,5.634185,-2.16308,0.031763147547803516,0.7055035284610409,2.549446387850332,0.005087141674049445,0.08872523829509427,2.9289534382568907
203,-1.325809,6.398666,-2.450549,0.015415856486705959,0.18849103842704884,2.549446387850332,-0.00048509608160429707,-0.2536743419393068,2.9289534382568907
204,-2.946397,6.1137,-3.128925,0.021664211700145763,0.3861065133974013,2.549446387850332,0.0014457842983706115,-0.13502674279200788,2.9289534382568907
205,-6.31837,-1.977927,4.237776,0.018377626386997026,0.2821623400105422,2.549446387850332,0.013649362200301773,0.6148515169321802,2.9289534382568907
206,-6.529853,-3.558109,3.510113,0.01570668669070674,0.1976890668579101,2.549446387850332,0.01497303380845505,0.6961877094770912,2.9289534382568907
207,-7.795727,-1.449225,3.451097,0.022349800264656938,0.40778948518471303,2.549446387850332,0.013656188996486573,0.6152710058790847,2.9289534382568907
208,-5.582444,-4.785082,2.712117,0.011875778099860845,0.07652969052801506,2.549446387850332,0.016892470431269846,0.8141321193816211,2.9289534382568907
209,-7.993294,-3.049022,2.708204,0.019170374289134262,0.3072344186394327,2.549446387850332,0.014442607228098758,0.6635943697053113,2.9289534382568907
210,-7.204401,-4.486418,2.079115,0.01584808619790712,0.2021610806633789,2.549446387850332,0.015699451551121513,0.7408241986346933,2.9289534382568907
211,-8.676587,0.737309,1.489264,0.03134758470024934,0.692360605772713,2.549446387850332,0.013943926773766435,0.6329517471680295,2.9289534382568907
212,-8.960769,-2.619487,1.29381,0.021280784868860536,0.37397995003912277,2.549446387850332,0.014287262558827507,0.6540488420586921,2.9289534382568907
213,-6.054091,-5.434776,1.155681,0.012534464558147995,0.09736183480671645,2.549446387850332,0.017463817170065177,0.8492398969227581,2.9289534382568907
214,-8.262869,-4.111979,0.698777,0.018051151398041476,0.2718369811273562,2.549446387850332,0.015150778197218884,0.707109641880282,2.9289534382568907
215,-9.304266,-0.377153,0.246844,0.027303657870670683,0.564464144404186,2.549446387850332,0.01396343128848887,0.6341502490888891,2.9289534382568907
216,-7.150745,-5.11566,-0.200013,0.015138512507282709,0.1797195361113666,2.549446387850332,0.016379548027957824,0.7826143659604461,2.9289534382568907
217,-9.289727,-2.060383,-0.34819,0.022786220643149946,0.42159206481353007,2.549446387850332,0.014144665952251056,0.6452866498523226,2.9289534382568907
218,-8.59858,-3.578865,-0.943223,0.0192388563955892,0.3094002884614544,2.549446387850332,0.01476354970774807,0.683315453968059,2.9289534382568907
219,-8.901752,0.381951,-1.296583,0.02985723447623556,0.6452255986660156,2.549446387850332,0.013933305455327893,0.6322990946549161,2.9289534382568907
220,-6.008392,-5.339541,-1.497536,0.012495428126853891,0.09612723743703766,2.549446387850332,0.017364477634103537,0.8431357396872858,2.9289534382568907
221,-8.967935,-1.338462,-1.90103,0.024118504749946812,0.46372794658827554,2.549446387850332,0.013909807553067921,0.6308552094111395,2.9289534382568907
222,-7.41452,-4.407746,-1.946403,0.016316705067785264,0.21698199551019326,2.549446387850332,0.015562515790176423,0.7324098507330616,2.9289534382568907
223,-8.218339,-2.917725,-2.514889,0.019733389709529092,0.32504079422410537,2.549446387850332,0.014372068692785955,0.6592599593767234,2.9289534382568907
