point_index,x,y,z,cp_effect,cp_effect_normalized,cp_baseline,dm_effect,dm_effect_normalized,dm_baseline,ea_effect,ea_effect_normalized,ea_baseline,efl_effect,efl_effect_normalized,efl_baseline,eng_effect,eng_effect_normalized,eng_baseline,gap_effect,gap_effect_normalized,gap_baseline,gse_effect,gse_effect_normalized,gse_baseline,hard_effect,hard_effect_normalized,hard_baseline,homo_effect,homo_effect_normalized,homo_baseline,ie_effect,ie_effect_normalized,ie_baseline,lumo_effect,lumo_effect_normalized,lumo_baseline,nfl_effect,nfl_effect_normalized,nfl_baseline,s1_exe_effect,s1_exe_effect_normalized,s1_exe_baseline,s1_osc_effect,s1_osc_effect_normalized,s1_osc_baseline,s2_exe_effect,s2_exe_effect_normalized,s2_exe_baseline,s2_osc_effect,s2_osc_effect_normalized,s2_osc_baseline
20,-0.76986,1.364262,-0.998047,-0.02828020667435993,0.36825341574850556,-0.18186967672385634,0.004763788383733036,-0.024289513946077812,2.017182081521325,0.027698914763135463,0.05459709436969007,-0.07704637704870265,0.021218201655787236,-0.16371908931241752,0.06387510320371183,0.02828020667435993,-0.36825341574850556,0.18186967672385634,0.026718559744637105,0.02899855170850807,7.771512020326048,1.6994875139789656,0.42795204817903354,-47955.214977030264,0.0005812919112244685,-0.0846412633438729,0.258916053772559,-0.7838015478150773,0.4409843296565752,-8.165764859541309,0.0288614985855844,-0.3706635651428657,0.44078573049641534,-0.7570829880704382,0.07898842899342884,-0.39425283921526094,-3.903746128479707,0.12943929871639948,15.655552004523248,0.028589041433870754,0.09909259614270072,0.0,0.0002457354442722687,0.5513339971061011,0.0,-0.041473927485413675,-0.36189235638264716,0.0,-0.0006910830684391351,-0.8875209904677704,0.0
21,0.105112,1.873408,-1.033195,-0.027075856440909263,0.7371229024292401,-0.18186967672385634,-0.03353182306266955,-0.22362496130055087,2.017182081521325,0.028029889862665414,0.1281846699739786,-0.07704637704870265,0.02074633791163602,-0.3211476046703483,0.06387510320371183,0.027075856440909263,-0.7371229024292401,0.18186967672385634,-0.04936303519543905,-0.3343372861708054,7.771512020326048,3.1975526565292967,0.7786842183166804,-47955.214977030264,-0.0009540334217561508,-0.5034558429516569,0.258916053772559,-0.7169540621196013,0.9535481269951229,-8.165764859541309,0.026121823019153112,-0.8960984199739611,0.44078573049641534,-0.7663170973150402,0.012659479499965487,-0.39425283921526094,-3.8382160329508856,0.28938036432871805,15.655552004523248,-0.049531278363815545,-0.23739893175990678,0.0,-7.82781797420383e-05,0.3636834823750188,0.0,-0.15727644326401702,-0.9031110468408678,0.0,-0.000837053176497813,-1.0,0.0
22,0.711285,0.925563,-1.062109,-0.029696244411063333,-0.0654519122786743,-0.18186967672385634,0.06608217372848912,0.29488355346551764,2.017182081521325,0.027558758121756455,0.023435271445341632,-0.07704637704870265,0.021854703363526115,0.048637804206419055,0.06387510320371183,0.029696244411063333,0.0654519122786743,0.18186967672385634,0.09934023705324879,0.37581118088522136,7.771512020326048,0.21984717135637766,0.08153355565089848,-47955.214977030264,0.002137486289306878,0.33986609040328797,0.258916053772559,-0.8551934515300381,-0.10642452030477534,-8.165764859541309,0.03183373070037021,0.19937267158975502,0.44078573049641534,-0.75585321447679,0.0878219383683767,-0.39425283921526094,-3.9909975152154935,-0.08351750621510834,15.655552004523248,0.10342378694470789,0.4214320069689499,0.0,0.00036159325704313364,0.618432342949454,0.0,0.0654499610034236,0.13783087085074386,0.0,-0.00048014359187631775,-0.7249790583518128,0.0
23,1.321155,0.33051,0.657496,-0.03205039089952777,-0.7864820434250723,-0.18186967672385634,-0.023817798645985988,-0.1730617419243059,2.017182081521325,0.02809249147574633,0.14210324252546247,-0.07704637704870265,0.023166223592496607,0.4862020058810266,0.06387510320371183,0.03205039089952777,0.7864820434250723,0.18186967672385634,0.19081726561040302,0.8126695675121283,7.771512020326048,-1.5461560537514742,-0.331929201087232,-47955.214977030264,0.003957899423781441,0.8364485053806594,0.258916053772559,-0.9717316744925562,-1.0,-8.165764859541309,0.03600829032330921,1.0,0.44078573049641534,-0.780914408882153,-0.09219355136940321,-0.39425283921526094,-4.166756545258522,-0.5124972952603695,15.655552004523248,0.1808730862234036,0.7550332149103245,0.0,0.0007920885210796619,0.8677510502460974,0.0,0.23953075127909784,0.9514209445505131,0.0,0.00019065359058195134,-0.20808828062089346,0.0
24,-1.364123,0.250464,0.603886,-0.031829414725493166,-0.71880125952945,-0.18186967672385634,-0.009718790064136673,-0.09967390251479846,2.017182081521325,0.027666596588190373,0.04741161079239986,-0.07704637704870265,0.022918833070025693,0.40366478375077985,0.06387510320371183,0.031829414725493166,0.71880125952945,0.18186967672385634,0.20281285139328542,0.8699557773334334,7.771512020326048,-1.8817483112798072,-0.41049921611603424,-47955.214977030264,0.004162818137302793,0.8923473712520376,0.258916053772559,-0.9712923894786503,-0.9966317118362948,-8.165764859541309,0.03599223286279596,0.9969203837355358,0.44078573049641534,-0.7684795380853648,-0.00287341282761,-0.39425283921526094,-4.134009797817285,-0.4325714285448937,15.655552004523248,0.1940718230908045,0.8118847888209031,0.0,0.0008382318253020993,0.8944746635357379,0.0,0.24992502800009575,1.0,0.0,0.000199709980265868,-0.20110977142382314,0.0
25,-0.765915,-1.197296,0.50525,-0.02890613122449537,0.17654467430723475,-0.18186967672385634,0.10736945675262533,0.5097911818026555,2.017182081521325,0.026227035616159355,-0.2726541645990487,-0.07704637704870265,0.021039394106566425,-0.22337488477781664,0.06387510320371183,0.02890613122449537,-0.17654467430723475,0.18186967672385634,0.1173875526521293,0.4619980772003722,7.771512020326048,-1.8253906327227014,-0.39730456233041656,-47955.214977030264,0.002679095608336013,0.48760929139670806,0.258916053772559,-0.8458991146463983,-0.03515870443663194,-8.165764859541309,0.03158522683283138,0.15171279712684016,0.44078573049641534,-0.7285115619942679,0.28421804312977295,-0.39425283921526094,-3.878999922902306,0.18983802784949266,15.655552004523248,0.11343581985771234,0.46455733288969503,0.0,-0.0002020588258394157,0.29199667591871625,0.0,0.17304199249104624,0.6406767545861125,0.0,0.00043477211765791286,-0.019979835000417,0.0
26,-0.716984,-1.09585,-0.78371,-0.026356823851600097,0.9573488589313319,-0.18186967672385634,0.19589047794476588,0.970558791801678,2.017182081521325,0.022955649675154177,-1.0,-0.07704637704870265,0.018769631725673766,-0.9806386632907581,0.06387510320371183,0.026356823851600097,-0.9573488589313319,0.18186967672385634,0.16358797938391945,0.6826331831047385,7.771512020326048,-4.399654140950588,-1.0,-47955.214977030264,0.0034011741764459202,0.6845818974304021,0.258916053772559,-0.7924506122826624,0.37466624333203,-8.165764859541309,0.029757998028046018,-0.1987263985025206,0.44078573049641534,-0.6288626328987446,1.0,-0.39425283921526094,-3.555567644867539,0.9792478827389703,15.655552004523248,0.17513714847928075,0.7303265257867695,0.0,0.0001340748773763431,0.48666646061924124,0.0,0.19229925388728653,0.7306781653897503,0.0,0.000107757171278699,-0.2719651062326829,0.0
27,-1.310343,-0.095467,-0.784025,-0.0284570072048993,0.31410278818721715,-0.18186967672385634,0.13198995342816788,0.6379452321897949,2.017182081521325,0.02390019786656694,-0.7899932304690164,-0.07704637704870265,0.020075314783914014,-0.5450219244872514,0.06387510320371183,0.0284570072048993,-0.31410278818721715,0.18186967672385634,0.23004377893118821,1.0,7.771512020326048,-4.070004016779421,-0.9228211776960069,-47955.214977030264,0.004556809338332357,0.999822481369592,0.258916053772559,-0.885586593469812,-0.33946880138166635,-8.165764859541309,0.033013816543231655,0.42569809534780423,0.44078573049641534,-0.655542814538625,0.8083552648564829,-0.39425283921526094,-3.7437590197159576,0.5199241355445974,15.655552004523248,0.2377243462228531,0.9999114666884199,0.0,0.0008632836023530974,0.9089832474659634,0.0,0.2439691389543226,0.972164348518727,0.0,9.216184116396834e-05,-0.28398227404849297,0.0
28,1.307712,-0.122661,-0.784443,-0.02840853867014914,0.3289477751659904,-0.18186967672385634,0.13384241596913293,0.647587628155387,2.017182081521325,0.023851078569251172,-0.8009142031040789,-0.07704637704870265,0.020036420235357386,-0.557998363365388,0.06387510320371183,0.02840853867014914,-0.3289477751659904,0.18186967672385634,0.22997136946990704,0.9996542008312825,7.771512020326048,-4.110893978380773,-0.9323944763209733,-47955.214977030264,0.00455746010089797,1.0,0.258916053772559,-0.8842030153596774,-0.3288599947426897,-8.165764859541309,0.03296599877104711,0.4165272561090323,0.44078573049641534,-0.6542316458897712,0.8177734379345272,-0.39425283921526094,-3.7382376825770507,0.5334002115135885,15.655552004523248,0.2377449002339942,1.0,0.0,0.0008523940341240537,0.902676620423364,0.0,0.24460441426280255,0.9751333934330302,0.0,9.975413994717014e-05,-0.2781319375750555,0.0
29,0.63093,-0.74625,-1.18087,-0.02621756887509008,1.0,-0.18186967672385634,0.20154661730502044,1.0,2.017182081521325,0.022983056537199786,-0.9939064765424293,-0.07704637704870265,0.0187115995908307,-1.0,0.06387510320371183,0.02621756887509008,-1.0,0.18186967672385634,0.15424903116687894,0.638034031653951,7.771512020326048,-4.329080872470513,-0.9834771433466606,-47955.214977030264,0.003234512337890294,0.6391189545922042,0.258916053772559,-0.7834811599821627,0.4434409546522833,-8.165764859541309,0.029452081212980374,-0.25739734453858243,0.44078573049641534,-0.629232128815282,0.9973458971150486,-0.39425283921526094,-3.5470652116660695,1.0,15.655552004523248,0.16719250703968935,0.6961061776933448,0.0,9.145049261439012e-05,0.4619808080791399,0.0,0.1825753090164719,0.6852319963347371,0.0,8.238114199620339e-05,-0.2915189085660249,0.0
30,-0.630771,0.431596,-1.336152,-0.027944195265199312,0.47116729625718956,-0.18186967672385634,0.13537634538965815,0.6555720027534666,2.017182081521325,0.025343075980615026,-0.46918993603363424,-0.07704637704870265,0.02029118760826841,-0.47299999301767637,0.06387510320371183,0.027944195265199312,-0.47116729625718967,0.18186967672385634,0.12261109023433647,0.4869436426241802,7.771512020326048,-1.9351590875376132,-0.4230039309869412,-47955.214977030264,0.0026011192845842857,0.46633847631281977,0.258916053772559,-0.8152474725600616,0.1998676678940492,-8.165764859541309,0.030545314549783598,-0.04772912445515076,0.44078573049641534,-0.6926363823257247,0.5419107904507721,-0.39425283921526094,-3.774310828157466,0.44535551544592633,15.655552004523248,0.13201819506707935,0.544598119236356,0.0,0.00030827934971533813,0.5875559185928527,0.0,0.11878950101325536,0.3871204117529199,0.0,-0.00019278937812703854,-0.5035548381653155,0.0
31,1.230972,-0.858014,0.200758,-0.02899436017467849,0.14952183106737293,-0.18186967672385634,0.1096687728913297,0.5217595299712039,2.017182081521325,0.024878082054215156,-0.5725746793665356,-0.07704637704870265,0.02064614507366351,-0.354575071660597,0.06387510320371183,0.02899436017467849,-0.14952183106737282,0.18186967672385634,0.20111917472552587,0.8618674422812866,7.771512020326048,-3.3872957027779194,-0.76298315614434,-47955.214977030264,0.004116278120463335,0.8796519267303762,0.258916053772559,-0.8889119317714922,-0.3649663651211489,-8.165764859541309,0.033110638295141825,0.4442672733127997,0.44078573049641534,-0.6877927570459672,0.5767027306407913,-0.39425283921526094,-3.8242075741095345,0.3235711863714936,15.655552004523248,0.2013478120267198,0.8432250168229027,0.0,0.00047812391104665175,0.6859203606901658,0.0,0.24229463847269095,0.9643383444656459,0.0,0.0003572099298243664,-0.07974630486672052,0.0
